Id,Activity_Date,Activity_hour,StepTotal
4388161847,14/04/2016,07:00:00 a. m.,157
4388161847,14/04/2016,08:00:00 a. m.,252
4388161847,14/04/2016,09:00:00 a. m.,413
4388161847,14/04/2016,10:00:00 a. m.,590
4388161847,14/04/2016,11:00:00 a. m.,434
4388161847,14/04/2016,12:00:00 p. m.,187
4388161847,14/04/2016,01:00:00 p. m.,268
4388161847,14/04/2016,02:00:00 p. m.,76
4388161847,14/04/2016,03:00:00 p. m.,475
4388161847,14/04/2016,04:00:00 p. m.,931
4388161847,14/04/2016,05:00:00 p. m.,2321
4388161847,14/04/2016,06:00:00 p. m.,284
4388161847,14/04/2016,07:00:00 p. m.,875
4388161847,14/04/2016,08:00:00 p. m.,52
4388161847,14/04/2016,09:00:00 p. m.,36
4388161847,14/04/2016,10:00:00 p. m.,15
4388161847,14/04/2016,11:00:00 p. m.,0
4388161847,15/04/2016,12:00:00 a. m.,0
4388161847,15/04/2016,01:00:00 a. m.,0
4388161847,15/04/2016,02:00:00 a. m.,0
4388161847,15/04/2016,03:00:00 a. m.,13
4388161847,15/04/2016,04:00:00 a. m.,83
4388161847,15/04/2016,05:00:00 a. m.,879
4388161847,15/04/2016,06:00:00 a. m.,1664
4388161847,15/04/2016,07:00:00 a. m.,150
4388161847,15/04/2016,08:00:00 a. m.,376
4388161847,15/04/2016,09:00:00 a. m.,92
4388161847,15/04/2016,10:00:00 a. m.,701
4388161847,15/04/2016,11:00:00 a. m.,399
4388161847,15/04/2016,12:00:00 p. m.,88
4388161847,15/04/2016,01:00:00 p. m.,193
4388161847,15/04/2016,02:00:00 p. m.,117
4388161847,15/04/2016,03:00:00 p. m.,452
4388161847,15/04/2016,04:00:00 p. m.,1100
4388161847,15/04/2016,05:00:00 p. m.,430
4388161847,15/04/2016,06:00:00 p. m.,510
4388161847,15/04/2016,07:00:00 p. m.,261
4388161847,15/04/2016,08:00:00 p. m.,110
4388161847,15/04/2016,09:00:00 p. m.,360
4388161847,15/04/2016,10:00:00 p. m.,387
4388161847,15/04/2016,11:00:00 p. m.,393
4388161847,16/04/2016,12:00:00 a. m.,0
4388161847,16/04/2016,01:00:00 a. m.,0
4388161847,16/04/2016,02:00:00 a. m.,0
4388161847,16/04/2016,03:00:00 a. m.,0
4388161847,16/04/2016,04:00:00 a. m.,17
4388161847,16/04/2016,05:00:00 a. m.,0
4388161847,16/04/2016,06:00:00 a. m.,261
4388161847,16/04/2016,07:00:00 a. m.,92
4388161847,16/04/2016,08:00:00 a. m.,1309
4388161847,16/04/2016,09:00:00 a. m.,817
4388161847,16/04/2016,10:00:00 a. m.,190
4388161847,16/04/2016,11:00:00 a. m.,434
4388161847,16/04/2016,12:00:00 p. m.,185
4388161847,16/04/2016,01:00:00 p. m.,737
4388161847,16/04/2016,02:00:00 p. m.,917
4388161847,16/04/2016,03:00:00 p. m.,383
4388161847,16/04/2016,04:00:00 p. m.,107
4388161847,16/04/2016,05:00:00 p. m.,96
4388161847,16/04/2016,06:00:00 p. m.,526
4388161847,16/04/2016,07:00:00 p. m.,162
4388161847,16/04/2016,08:00:00 p. m.,62
4388161847,16/04/2016,09:00:00 p. m.,273
4388161847,16/04/2016,10:00:00 p. m.,12
4388161847,16/04/2016,11:00:00 p. m.,0
4388161847,17/04/2016,12:00:00 a. m.,0
4388161847,17/04/2016,01:00:00 a. m.,0
4388161847,17/04/2016,02:00:00 a. m.,11
4388161847,17/04/2016,03:00:00 a. m.,0
4388161847,17/04/2016,04:00:00 a. m.,0
4388161847,17/04/2016,05:00:00 a. m.,7
4388161847,17/04/2016,06:00:00 a. m.,313
4388161847,17/04/2016,07:00:00 a. m.,35
4388161847,17/04/2016,08:00:00 a. m.,386
4388161847,17/04/2016,09:00:00 a. m.,735
4388161847,17/04/2016,10:00:00 a. m.,296
4388161847,17/04/2016,11:00:00 a. m.,141
4388161847,17/04/2016,12:00:00 p. m.,550
4388161847,17/04/2016,01:00:00 p. m.,51
4388161847,17/04/2016,02:00:00 p. m.,7
4388161847,17/04/2016,03:00:00 p. m.,117
4388161847,17/04/2016,04:00:00 p. m.,251
4388161847,17/04/2016,05:00:00 p. m.,324
4388161847,17/04/2016,06:00:00 p. m.,661
4388161847,17/04/2016,07:00:00 p. m.,160
4388161847,17/04/2016,08:00:00 p. m.,398
4388161847,17/04/2016,09:00:00 p. m.,52
4388161847,17/04/2016,10:00:00 p. m.,165
4388161847,17/04/2016,11:00:00 p. m.,0
4388161847,18/04/2016,12:00:00 a. m.,0
4388161847,18/04/2016,01:00:00 a. m.,0
4388161847,18/04/2016,02:00:00 a. m.,0
4388161847,18/04/2016,03:00:00 a. m.,0
4388161847,18/04/2016,04:00:00 a. m.,0
4388161847,18/04/2016,05:00:00 a. m.,0
4388161847,18/04/2016,06:00:00 a. m.,195
4388161847,18/04/2016,07:00:00 a. m.,654
4388161847,18/04/2016,08:00:00 a. m.,200
4388161847,18/04/2016,09:00:00 a. m.,193
4388161847,18/04/2016,10:00:00 a. m.,495
4388161847,18/04/2016,11:00:00 a. m.,228
4388161847,18/04/2016,12:00:00 p. m.,232
4388161847,18/04/2016,01:00:00 p. m.,315
4388161847,18/04/2016,02:00:00 p. m.,169
4388161847,18/04/2016,03:00:00 p. m.,291
4388161847,18/04/2016,04:00:00 p. m.,3253
4388161847,18/04/2016,05:00:00 p. m.,1914
4388161847,18/04/2016,06:00:00 p. m.,871
4388161847,18/04/2016,07:00:00 p. m.,558
4388161847,18/04/2016,08:00:00 p. m.,1387
4388161847,18/04/2016,09:00:00 p. m.,25
4388161847,18/04/2016,10:00:00 p. m.,11
4388161847,18/04/2016,11:00:00 p. m.,18
4388161847,19/04/2016,12:00:00 a. m.,0
4388161847,19/04/2016,01:00:00 a. m.,7
4388161847,19/04/2016,02:00:00 a. m.,0
4388161847,19/04/2016,03:00:00 a. m.,0
4388161847,19/04/2016,04:00:00 a. m.,75
4388161847,19/04/2016,05:00:00 a. m.,1717
4388161847,19/04/2016,06:00:00 a. m.,2438
4388161847,19/04/2016,07:00:00 a. m.,462
4388161847,19/04/2016,08:00:00 a. m.,237
4388161847,19/04/2016,09:00:00 a. m.,308
4388161847,19/04/2016,10:00:00 a. m.,488
4388161847,19/04/2016,11:00:00 a. m.,140
4388161847,19/04/2016,12:00:00 p. m.,420
4388161847,19/04/2016,01:00:00 p. m.,179
4388161847,19/04/2016,02:00:00 p. m.,338
4388161847,19/04/2016,03:00:00 p. m.,150
4388161847,19/04/2016,04:00:00 p. m.,1053
4388161847,19/04/2016,05:00:00 p. m.,544
4388161847,19/04/2016,06:00:00 p. m.,391
4388161847,19/04/2016,07:00:00 p. m.,91
4388161847,19/04/2016,08:00:00 p. m.,553
4388161847,19/04/2016,09:00:00 p. m.,561
4388161847,19/04/2016,10:00:00 p. m.,23
4388161847,19/04/2016,11:00:00 p. m.,6
4388161847,20/04/2016,12:00:00 a. m.,0
4388161847,20/04/2016,01:00:00 a. m.,17
4388161847,20/04/2016,02:00:00 a. m.,0
4388161847,20/04/2016,03:00:00 a. m.,0
4388161847,20/04/2016,04:00:00 a. m.,13
4388161847,20/04/2016,05:00:00 a. m.,1079
4388161847,20/04/2016,06:00:00 a. m.,2114
4388161847,20/04/2016,07:00:00 a. m.,257
4388161847,20/04/2016,08:00:00 a. m.,189
4388161847,20/04/2016,09:00:00 a. m.,122
4388161847,20/04/2016,10:00:00 a. m.,554
4388161847,20/04/2016,11:00:00 a. m.,162
4388161847,20/04/2016,12:00:00 p. m.,413
4388161847,20/04/2016,01:00:00 p. m.,344
4388161847,20/04/2016,02:00:00 p. m.,0
4388161847,20/04/2016,03:00:00 p. m.,334
4388161847,20/04/2016,04:00:00 p. m.,870
4388161847,20/04/2016,05:00:00 p. m.,1656
4388161847,20/04/2016,06:00:00 p. m.,176
4388161847,20/04/2016,07:00:00 p. m.,1713
4388161847,20/04/2016,08:00:00 p. m.,440
4388161847,20/04/2016,09:00:00 p. m.,80
4388161847,20/04/2016,10:00:00 p. m.,20
4388161847,20/04/2016,11:00:00 p. m.,0
4388161847,21/04/2016,12:00:00 a. m.,0
4388161847,21/04/2016,01:00:00 a. m.,6
4388161847,21/04/2016,02:00:00 a. m.,16
4388161847,21/04/2016,03:00:00 a. m.,0
4388161847,21/04/2016,04:00:00 a. m.,0
4388161847,21/04/2016,05:00:00 a. m.,603
4388161847,21/04/2016,06:00:00 a. m.,1437
4388161847,21/04/2016,07:00:00 a. m.,325
4388161847,21/04/2016,08:00:00 a. m.,222
4388161847,21/04/2016,09:00:00 a. m.,35
4388161847,21/04/2016,10:00:00 a. m.,443
4388161847,21/04/2016,11:00:00 a. m.,249
4388161847,21/04/2016,12:00:00 p. m.,464
4388161847,21/04/2016,01:00:00 p. m.,190
4388161847,21/04/2016,02:00:00 p. m.,177
4388161847,21/04/2016,03:00:00 p. m.,195
4388161847,21/04/2016,04:00:00 p. m.,1068
4388161847,21/04/2016,05:00:00 p. m.,95
4388161847,21/04/2016,06:00:00 p. m.,1616
4388161847,21/04/2016,07:00:00 p. m.,1488
4388161847,21/04/2016,08:00:00 p. m.,1394
4388161847,21/04/2016,09:00:00 p. m.,32
4388161847,21/04/2016,10:00:00 p. m.,0
4388161847,21/04/2016,11:00:00 p. m.,0
4388161847,22/04/2016,12:00:00 a. m.,0
4388161847,22/04/2016,01:00:00 a. m.,0
4388161847,22/04/2016,02:00:00 a. m.,0
4388161847,22/04/2016,03:00:00 a. m.,0
4388161847,22/04/2016,04:00:00 a. m.,0
4388161847,22/04/2016,05:00:00 a. m.,0
4388161847,22/04/2016,06:00:00 a. m.,528
4388161847,22/04/2016,07:00:00 a. m.,619
4388161847,22/04/2016,08:00:00 a. m.,2503
4388161847,22/04/2016,09:00:00 a. m.,2203
4388161847,22/04/2016,10:00:00 a. m.,1035
4388161847,22/04/2016,11:00:00 a. m.,56
4388161847,22/04/2016,12:00:00 p. m.,409
4388161847,22/04/2016,01:00:00 p. m.,9
4388161847,22/04/2016,02:00:00 p. m.,150
4388161847,22/04/2016,03:00:00 p. m.,542
4388161847,22/04/2016,04:00:00 p. m.,9
4388161847,22/04/2016,05:00:00 p. m.,338
4388161847,22/04/2016,06:00:00 p. m.,2985
4388161847,22/04/2016,07:00:00 p. m.,355
4388161847,22/04/2016,08:00:00 p. m.,192
4388161847,22/04/2016,09:00:00 p. m.,0
4388161847,22/04/2016,10:00:00 p. m.,197
4388161847,22/04/2016,11:00:00 p. m.,9
4388161847,23/04/2016,12:00:00 a. m.,22
4388161847,23/04/2016,01:00:00 a. m.,0
4388161847,23/04/2016,02:00:00 a. m.,0
4388161847,23/04/2016,03:00:00 a. m.,4
4388161847,23/04/2016,04:00:00 a. m.,0
4388161847,23/04/2016,05:00:00 a. m.,0
4388161847,23/04/2016,06:00:00 a. m.,42
4388161847,23/04/2016,07:00:00 a. m.,14
4388161847,23/04/2016,08:00:00 a. m.,71
4388161847,23/04/2016,09:00:00 a. m.,6
4388161847,23/04/2016,10:00:00 a. m.,829
4388161847,23/04/2016,11:00:00 a. m.,1343
4388161847,23/04/2016,12:00:00 p. m.,863
4388161847,23/04/2016,01:00:00 p. m.,2925
4388161847,23/04/2016,02:00:00 p. m.,5237
4388161847,23/04/2016,03:00:00 p. m.,575
4388161847,23/04/2016,04:00:00 p. m.,39
4388161847,23/04/2016,05:00:00 p. m.,30
4388161847,23/04/2016,06:00:00 p. m.,574
4388161847,23/04/2016,07:00:00 p. m.,181
4388161847,23/04/2016,08:00:00 p. m.,106
4388161847,23/04/2016,09:00:00 p. m.,24
4388161847,23/04/2016,10:00:00 p. m.,347
4388161847,23/04/2016,11:00:00 p. m.,4
4388161847,24/04/2016,12:00:00 a. m.,9
4388161847,24/04/2016,01:00:00 a. m.,14
4388161847,24/04/2016,02:00:00 a. m.,0
4388161847,24/04/2016,03:00:00 a. m.,9
4388161847,24/04/2016,04:00:00 a. m.,0
4388161847,24/04/2016,05:00:00 a. m.,9
4388161847,24/04/2016,06:00:00 a. m.,420
4388161847,24/04/2016,07:00:00 a. m.,22
4388161847,24/04/2016,08:00:00 a. m.,312
4388161847,24/04/2016,09:00:00 a. m.,0
4388161847,24/04/2016,10:00:00 a. m.,253
4388161847,24/04/2016,11:00:00 a. m.,72
4388161847,24/04/2016,12:00:00 p. m.,939
4388161847,24/04/2016,01:00:00 p. m.,966
4388161847,24/04/2016,02:00:00 p. m.,2228
4388161847,24/04/2016,03:00:00 p. m.,1708
4388161847,24/04/2016,04:00:00 p. m.,28
4388161847,24/04/2016,05:00:00 p. m.,0
4388161847,24/04/2016,06:00:00 p. m.,613
4388161847,24/04/2016,07:00:00 p. m.,215
4388161847,24/04/2016,08:00:00 p. m.,2235
4388161847,24/04/2016,09:00:00 p. m.,191
4388161847,24/04/2016,10:00:00 p. m.,0
4388161847,24/04/2016,11:00:00 p. m.,0
4388161847,25/04/2016,12:00:00 a. m.,0
4388161847,25/04/2016,01:00:00 a. m.,0
4388161847,25/04/2016,02:00:00 a. m.,0
4388161847,25/04/2016,03:00:00 a. m.,0
4388161847,25/04/2016,04:00:00 a. m.,0
4388161847,25/04/2016,05:00:00 a. m.,595
4388161847,25/04/2016,06:00:00 a. m.,659
4388161847,25/04/2016,07:00:00 a. m.,826
4388161847,25/04/2016,08:00:00 a. m.,104
4388161847,25/04/2016,09:00:00 a. m.,474
4388161847,25/04/2016,10:00:00 a. m.,262
4388161847,25/04/2016,11:00:00 a. m.,459
4388161847,25/04/2016,12:00:00 p. m.,335
4388161847,25/04/2016,01:00:00 p. m.,189
4388161847,25/04/2016,02:00:00 p. m.,295
4388161847,25/04/2016,03:00:00 p. m.,455
4388161847,25/04/2016,04:00:00 p. m.,981
4388161847,25/04/2016,05:00:00 p. m.,2238
4388161847,25/04/2016,06:00:00 p. m.,667
4388161847,25/04/2016,07:00:00 p. m.,1501
4388161847,25/04/2016,08:00:00 p. m.,2349
4388161847,25/04/2016,09:00:00 p. m.,511
4388161847,25/04/2016,10:00:00 p. m.,46
4388161847,25/04/2016,11:00:00 p. m.,15
4388161847,26/04/2016,12:00:00 a. m.,0
4388161847,26/04/2016,01:00:00 a. m.,0
4388161847,26/04/2016,02:00:00 a. m.,4
4388161847,26/04/2016,03:00:00 a. m.,11
4388161847,26/04/2016,04:00:00 a. m.,14
4388161847,26/04/2016,05:00:00 a. m.,838
4388161847,26/04/2016,06:00:00 a. m.,2662
4388161847,26/04/2016,07:00:00 a. m.,630
4388161847,26/04/2016,08:00:00 a. m.,122
4388161847,26/04/2016,09:00:00 a. m.,407
4388161847,26/04/2016,10:00:00 a. m.,631
4388161847,26/04/2016,11:00:00 a. m.,383
4388161847,26/04/2016,12:00:00 p. m.,414
4388161847,26/04/2016,01:00:00 p. m.,279
4388161847,26/04/2016,02:00:00 p. m.,369
4388161847,26/04/2016,03:00:00 p. m.,435
4388161847,26/04/2016,04:00:00 p. m.,571
4388161847,26/04/2016,05:00:00 p. m.,1046
4388161847,26/04/2016,06:00:00 p. m.,219
4388161847,26/04/2016,07:00:00 p. m.,74
4388161847,26/04/2016,08:00:00 p. m.,320
4388161847,26/04/2016,09:00:00 p. m.,15
4388161847,26/04/2016,10:00:00 p. m.,6
4388161847,26/04/2016,11:00:00 p. m.,11
4388161847,27/04/2016,12:00:00 a. m.,7
4388161847,27/04/2016,01:00:00 a. m.,12
4388161847,27/04/2016,02:00:00 a. m.,41
4388161847,27/04/2016,03:00:00 a. m.,8
4388161847,27/04/2016,04:00:00 a. m.,0
4388161847,27/04/2016,05:00:00 a. m.,329
4388161847,27/04/2016,06:00:00 a. m.,939
4388161847,27/04/2016,07:00:00 a. m.,225
4388161847,27/04/2016,08:00:00 a. m.,156
4388161847,27/04/2016,09:00:00 a. m.,145
4388161847,27/04/2016,10:00:00 a. m.,450
4388161847,27/04/2016,11:00:00 a. m.,496
4388161847,27/04/2016,12:00:00 p. m.,516
4388161847,27/04/2016,01:00:00 p. m.,28
4388161847,27/04/2016,02:00:00 p. m.,347
4388161847,27/04/2016,03:00:00 p. m.,284
4388161847,27/04/2016,04:00:00 p. m.,856
4388161847,27/04/2016,05:00:00 p. m.,1183
4388161847,27/04/2016,06:00:00 p. m.,4037
4388161847,27/04/2016,07:00:00 p. m.,447
4388161847,27/04/2016,08:00:00 p. m.,357
4388161847,27/04/2016,09:00:00 p. m.,304
4388161847,27/04/2016,10:00:00 p. m.,12
4388161847,27/04/2016,11:00:00 p. m.,14
4388161847,28/04/2016,12:00:00 a. m.,0
4388161847,28/04/2016,01:00:00 a. m.,0
4388161847,28/04/2016,02:00:00 a. m.,10
4388161847,28/04/2016,03:00:00 a. m.,0
4388161847,28/04/2016,04:00:00 a. m.,8
4388161847,28/04/2016,05:00:00 a. m.,1305
4388161847,28/04/2016,06:00:00 a. m.,2267
4388161847,28/04/2016,07:00:00 a. m.,733
4388161847,28/04/2016,08:00:00 a. m.,265
4388161847,28/04/2016,09:00:00 a. m.,52
4388161847,28/04/2016,10:00:00 a. m.,491
4388161847,28/04/2016,11:00:00 a. m.,593
4388161847,28/04/2016,12:00:00 p. m.,243
4388161847,28/04/2016,01:00:00 p. m.,301
4388161847,28/04/2016,02:00:00 p. m.,173
4388161847,28/04/2016,03:00:00 p. m.,191
4388161847,28/04/2016,04:00:00 p. m.,1251
4388161847,28/04/2016,05:00:00 p. m.,1180
4388161847,28/04/2016,06:00:00 p. m.,680
4388161847,28/04/2016,07:00:00 p. m.,178
4388161847,28/04/2016,08:00:00 p. m.,153
4388161847,28/04/2016,09:00:00 p. m.,0
4388161847,28/04/2016,10:00:00 p. m.,0
4388161847,28/04/2016,11:00:00 p. m.,0
4388161847,29/04/2016,12:00:00 a. m.,0
4388161847,29/04/2016,01:00:00 a. m.,0
4388161847,29/04/2016,02:00:00 a. m.,0
4388161847,29/04/2016,03:00:00 a. m.,0
4388161847,29/04/2016,04:00:00 a. m.,0
4388161847,29/04/2016,05:00:00 a. m.,1015
4388161847,29/04/2016,06:00:00 a. m.,2168
4388161847,29/04/2016,07:00:00 a. m.,795
4388161847,29/04/2016,08:00:00 a. m.,178
4388161847,29/04/2016,09:00:00 a. m.,242
4388161847,29/04/2016,10:00:00 a. m.,306
4388161847,29/04/2016,11:00:00 a. m.,210
4388161847,29/04/2016,12:00:00 p. m.,355
4388161847,29/04/2016,01:00:00 p. m.,316
4388161847,29/04/2016,02:00:00 p. m.,543
4388161847,29/04/2016,03:00:00 p. m.,25
4388161847,29/04/2016,04:00:00 p. m.,44
4388161847,29/04/2016,05:00:00 p. m.,894
4388161847,29/04/2016,06:00:00 p. m.,726
4388161847,29/04/2016,07:00:00 p. m.,162
4388161847,29/04/2016,08:00:00 p. m.,946
4388161847,29/04/2016,09:00:00 p. m.,45
4388161847,29/04/2016,10:00:00 p. m.,246
4388161847,29/04/2016,11:00:00 p. m.,16
4388161847,30/04/2016,12:00:00 a. m.,6
4388161847,30/04/2016,01:00:00 a. m.,7
4388161847,30/04/2016,02:00:00 a. m.,11
4388161847,30/04/2016,03:00:00 a. m.,11
4388161847,30/04/2016,04:00:00 a. m.,0
4388161847,30/04/2016,05:00:00 a. m.,24
4388161847,30/04/2016,06:00:00 a. m.,185
4388161847,30/04/2016,07:00:00 a. m.,189
4388161847,30/04/2016,08:00:00 a. m.,0
4388161847,30/04/2016,09:00:00 a. m.,1349
4388161847,30/04/2016,10:00:00 a. m.,247
4388161847,30/04/2016,11:00:00 a. m.,2916
4388161847,30/04/2016,12:00:00 p. m.,2355
4388161847,30/04/2016,01:00:00 p. m.,1073
4388161847,30/04/2016,02:00:00 p. m.,35
4388161847,30/04/2016,03:00:00 p. m.,134
4388161847,30/04/2016,04:00:00 p. m.,1016
4388161847,30/04/2016,05:00:00 p. m.,269
4388161847,30/04/2016,06:00:00 p. m.,746
4388161847,30/04/2016,07:00:00 p. m.,328
4388161847,30/04/2016,08:00:00 p. m.,1245
4388161847,30/04/2016,09:00:00 p. m.,353
4388161847,30/04/2016,10:00:00 p. m.,11
4388161847,30/04/2016,11:00:00 p. m.,23
4388161847,01/05/2016,12:00:00 a. m.,20
4388161847,01/05/2016,01:00:00 a. m.,51
4388161847,01/05/2016,02:00:00 a. m.,0
4388161847,01/05/2016,03:00:00 a. m.,5
4388161847,01/05/2016,04:00:00 a. m.,0
4388161847,01/05/2016,05:00:00 a. m.,0
4388161847,01/05/2016,06:00:00 a. m.,0
4388161847,01/05/2016,07:00:00 a. m.,21
4388161847,01/05/2016,08:00:00 a. m.,2564
4388161847,01/05/2016,09:00:00 a. m.,201
4388161847,01/05/2016,10:00:00 a. m.,1238
4388161847,01/05/2016,11:00:00 a. m.,846
4388161847,01/05/2016,12:00:00 p. m.,914
4388161847,01/05/2016,01:00:00 p. m.,904
4388161847,01/05/2016,02:00:00 p. m.,21
4388161847,01/05/2016,03:00:00 p. m.,1214
4388161847,01/05/2016,04:00:00 p. m.,362
4388161847,01/05/2016,05:00:00 p. m.,477
4388161847,01/05/2016,06:00:00 p. m.,142
4388161847,01/05/2016,07:00:00 p. m.,831
4388161847,01/05/2016,08:00:00 p. m.,181
4388161847,01/05/2016,09:00:00 p. m.,78
4388161847,01/05/2016,10:00:00 p. m.,185
4388161847,01/05/2016,11:00:00 p. m.,0
4388161847,02/05/2016,12:00:00 a. m.,73
4388161847,02/05/2016,01:00:00 a. m.,9
4388161847,02/05/2016,02:00:00 a. m.,0
4388161847,02/05/2016,03:00:00 a. m.,0
4388161847,02/05/2016,04:00:00 a. m.,0
4388161847,02/05/2016,05:00:00 a. m.,137
4388161847,02/05/2016,06:00:00 a. m.,712
4388161847,02/05/2016,07:00:00 a. m.,698
4388161847,02/05/2016,08:00:00 a. m.,130
4388161847,02/05/2016,09:00:00 a. m.,201
4388161847,02/05/2016,10:00:00 a. m.,411
4388161847,02/05/2016,11:00:00 a. m.,231
4388161847,02/05/2016,12:00:00 p. m.,437
4388161847,02/05/2016,01:00:00 p. m.,201
4388161847,02/05/2016,02:00:00 p. m.,139
4388161847,02/05/2016,03:00:00 p. m.,180
4388161847,02/05/2016,04:00:00 p. m.,915
4388161847,02/05/2016,05:00:00 p. m.,665
4388161847,02/05/2016,06:00:00 p. m.,4273
4388161847,02/05/2016,07:00:00 p. m.,322
4388161847,02/05/2016,08:00:00 p. m.,181
4388161847,02/05/2016,09:00:00 p. m.,181
4388161847,02/05/2016,10:00:00 p. m.,0
4388161847,02/05/2016,11:00:00 p. m.,0
4388161847,03/05/2016,12:00:00 a. m.,0
4388161847,03/05/2016,01:00:00 a. m.,0
4388161847,03/05/2016,02:00:00 a. m.,0
4388161847,03/05/2016,03:00:00 a. m.,0
4388161847,03/05/2016,04:00:00 a. m.,0
4388161847,03/05/2016,05:00:00 a. m.,1620
4388161847,03/05/2016,06:00:00 a. m.,2252
4388161847,03/05/2016,07:00:00 a. m.,457
4388161847,03/05/2016,08:00:00 a. m.,255
4388161847,03/05/2016,09:00:00 a. m.,530
4388161847,03/05/2016,10:00:00 a. m.,232
4388161847,03/05/2016,11:00:00 a. m.,403
4388161847,03/05/2016,12:00:00 p. m.,513
4388161847,03/05/2016,01:00:00 p. m.,91
4388161847,03/05/2016,02:00:00 p. m.,257
4388161847,03/05/2016,03:00:00 p. m.,195
4388161847,03/05/2016,04:00:00 p. m.,941
4388161847,03/05/2016,05:00:00 p. m.,1139
4388161847,03/05/2016,06:00:00 p. m.,1968
4388161847,03/05/2016,07:00:00 p. m.,1228
4388161847,03/05/2016,08:00:00 p. m.,325
4388161847,03/05/2016,09:00:00 p. m.,313
4388161847,03/05/2016,10:00:00 p. m.,0
4388161847,03/05/2016,11:00:00 p. m.,8
4388161847,04/05/2016,12:00:00 a. m.,12
4388161847,04/05/2016,01:00:00 a. m.,0
4388161847,04/05/2016,02:00:00 a. m.,49
4388161847,04/05/2016,03:00:00 a. m.,0
4388161847,04/05/2016,04:00:00 a. m.,0
4388161847,04/05/2016,05:00:00 a. m.,803
4388161847,04/05/2016,06:00:00 a. m.,1720
4388161847,04/05/2016,07:00:00 a. m.,707
4388161847,04/05/2016,08:00:00 a. m.,216
4388161847,04/05/2016,09:00:00 a. m.,391
4388161847,04/05/2016,10:00:00 a. m.,554
4388161847,04/05/2016,11:00:00 a. m.,420
4388161847,04/05/2016,12:00:00 p. m.,537
4388161847,04/05/2016,01:00:00 p. m.,188
4388161847,04/05/2016,02:00:00 p. m.,223
4388161847,04/05/2016,03:00:00 p. m.,161
4388161847,04/05/2016,04:00:00 p. m.,1022
4388161847,04/05/2016,05:00:00 p. m.,3803
4388161847,04/05/2016,06:00:00 p. m.,764
4388161847,04/05/2016,07:00:00 p. m.,370
4388161847,04/05/2016,08:00:00 p. m.,371
4388161847,04/05/2016,09:00:00 p. m.,0
4388161847,04/05/2016,10:00:00 p. m.,64
4388161847,04/05/2016,11:00:00 p. m.,0
4388161847,05/05/2016,12:00:00 a. m.,0
4388161847,05/05/2016,01:00:00 a. m.,0
4388161847,05/05/2016,02:00:00 a. m.,11
4388161847,05/05/2016,03:00:00 a. m.,36
4388161847,05/05/2016,04:00:00 a. m.,0
4388161847,05/05/2016,05:00:00 a. m.,582
4388161847,05/05/2016,06:00:00 a. m.,2160
4388161847,05/05/2016,07:00:00 a. m.,488
4388161847,05/05/2016,08:00:00 a. m.,381
4388161847,05/05/2016,09:00:00 a. m.,44
4388161847,05/05/2016,10:00:00 a. m.,408
4388161847,05/05/2016,11:00:00 a. m.,344
4388161847,05/05/2016,12:00:00 p. m.,557
4388161847,05/05/2016,01:00:00 p. m.,130
4388161847,05/05/2016,02:00:00 p. m.,241
4388161847,05/05/2016,03:00:00 p. m.,416
4388161847,05/05/2016,04:00:00 p. m.,1259
4388161847,05/05/2016,05:00:00 p. m.,1388
4388161847,05/05/2016,06:00:00 p. m.,387
4388161847,05/05/2016,07:00:00 p. m.,534
4388161847,05/05/2016,08:00:00 p. m.,237
4388161847,05/05/2016,09:00:00 p. m.,0
4388161847,05/05/2016,10:00:00 p. m.,0
4388161847,05/05/2016,11:00:00 p. m.,0
4388161847,06/05/2016,12:00:00 a. m.,0
4388161847,06/05/2016,01:00:00 a. m.,0
4388161847,06/05/2016,02:00:00 a. m.,0
4388161847,06/05/2016,03:00:00 a. m.,263
4388161847,06/05/2016,04:00:00 a. m.,441
4388161847,06/05/2016,05:00:00 a. m.,2844
4388161847,06/05/2016,06:00:00 a. m.,1560
4388161847,06/05/2016,07:00:00 a. m.,712
4388161847,06/05/2016,08:00:00 a. m.,213
4388161847,06/05/2016,09:00:00 a. m.,258
4388161847,06/05/2016,10:00:00 a. m.,787
4388161847,06/05/2016,11:00:00 a. m.,302
4388161847,06/05/2016,12:00:00 p. m.,255
4388161847,06/05/2016,01:00:00 p. m.,158
4388161847,06/05/2016,02:00:00 p. m.,211
4388161847,06/05/2016,03:00:00 p. m.,430
4388161847,06/05/2016,04:00:00 p. m.,524
4388161847,06/05/2016,05:00:00 p. m.,19
4388161847,06/05/2016,06:00:00 p. m.,442
4388161847,06/05/2016,07:00:00 p. m.,92
4388161847,06/05/2016,08:00:00 p. m.,2715
4388161847,06/05/2016,09:00:00 p. m.,936
4388161847,06/05/2016,10:00:00 p. m.,13
4388161847,06/05/2016,11:00:00 p. m.,0
4388161847,07/05/2016,12:00:00 a. m.,6
4388161847,07/05/2016,01:00:00 a. m.,26
4388161847,07/05/2016,02:00:00 a. m.,0
4388161847,07/05/2016,03:00:00 a. m.,0
4388161847,07/05/2016,04:00:00 a. m.,0
4388161847,07/05/2016,05:00:00 a. m.,0
4388161847,07/05/2016,06:00:00 a. m.,0
4388161847,07/05/2016,07:00:00 a. m.,4
4388161847,07/05/2016,08:00:00 a. m.,947
4388161847,07/05/2016,09:00:00 a. m.,3345
4388161847,07/05/2016,10:00:00 a. m.,650
