Id,Activity_Date,Activity_hour,TotalIntensity,AverageIntensity
4445114986,06/05/16,11:00:00 a. m.,5,0.083333
4445114986,06/05/16,12:00:00 p. m.,19,0.316667
4445114986,06/05/16,01:00:00 a. m.,18,0.3
4445114986,06/05/16,02:00:00 a. m.,11,0.183333
4445114986,06/05/16,03:00:00 a. m.,7,0.116667
4445114986,06/05/16,04:00:00 a. m.,10,0.166667
4445114986,06/05/16,05:00:00 a. m.,24,0.4
4445114986,06/05/16,06:00:00 a. m.,33,0.55
4445114986,06/05/16,07:00:00 a. m.,16,0.266667
4445114986,06/05/16,08:00:00 a. m.,13,0.216667
4445114986,06/05/16,09:00:00 a. m.,1,0.016667
4445114986,06/05/16,10:00:00 a. m.,11,0.183333
4445114986,06/05/16,11:00:00 a. m.,22,0.366667
4445114986,07/05/16,12:00:00 p. m.,10,0.166667
4445114986,07/05/16,01:00:00 a. m.,10,0.166667
4445114986,07/05/16,02:00:00 a. m.,5,0.083333
4445114986,07/05/16,03:00:00 a. m.,0,0
4445114986,07/05/16,04:00:00 a. m.,0,0
4445114986,07/05/16,05:00:00 a. m.,0,0
4445114986,07/05/16,06:00:00 a. m.,3,0.05
4445114986,07/05/16,07:00:00 a. m.,1,0.016667
4445114986,07/05/16,08:00:00 a. m.,0,0
4445114986,07/05/16,09:00:00 a. m.,14,0.233333
4445114986,07/05/16,10:00:00 a. m.,92,1.533333
4445114986,07/05/16,11:00:00 a. m.,0,0
4445114986,07/05/16,12:00:00 p. m.,0,0
4445114986,07/05/16,01:00:00 a. m.,0,0
4445114986,07/05/16,02:00:00 a. m.,2,0.033333
4445114986,07/05/16,03:00:00 a. m.,0,0
4445114986,07/05/16,04:00:00 a. m.,0,0
4445114986,07/05/16,05:00:00 a. m.,4,0.066667
4445114986,07/05/16,06:00:00 a. m.,17,0.283333
4445114986,07/05/16,07:00:00 a. m.,12,0.2
4445114986,07/05/16,08:00:00 a. m.,14,0.233333
4445114986,07/05/16,09:00:00 a. m.,4,0.066667
4445114986,07/05/16,10:00:00 a. m.,6,0.1
4445114986,07/05/16,11:00:00 a. m.,0,0
4445114986,08/05/16,12:00:00 p. m.,0,0
4445114986,08/05/16,01:00:00 a. m.,0,0
4445114986,08/05/16,02:00:00 a. m.,0,0
4445114986,08/05/16,03:00:00 a. m.,0,0
4445114986,08/05/16,04:00:00 a. m.,0,0
4445114986,08/05/16,05:00:00 a. m.,0,0
4445114986,08/05/16,06:00:00 a. m.,0,0
4445114986,08/05/16,07:00:00 a. m.,0,0
4445114986,08/05/16,08:00:00 a. m.,0,0
4445114986,08/05/16,09:00:00 a. m.,11,0.183333
4445114986,08/05/16,10:00:00 a. m.,12,0.2
4445114986,08/05/16,11:00:00 a. m.,11,0.183333
4445114986,08/05/16,12:00:00 p. m.,24,0.4
4445114986,08/05/16,01:00:00 a. m.,32,0.533333
4445114986,08/05/16,02:00:00 a. m.,36,0.6
4445114986,08/05/16,03:00:00 a. m.,46,0.766667
4445114986,08/05/16,04:00:00 a. m.,33,0.55
4445114986,08/05/16,05:00:00 a. m.,35,0.583333
4445114986,08/05/16,06:00:00 a. m.,16,0.266667
4445114986,08/05/16,07:00:00 a. m.,36,0.6
4445114986,08/05/16,08:00:00 a. m.,15,0.25
4445114986,08/05/16,09:00:00 a. m.,2,0.033333
4445114986,08/05/16,10:00:00 a. m.,12,0.2
4445114986,08/05/16,11:00:00 a. m.,3,0.05
4445114986,09/05/16,12:00:00 p. m.,1,0.016667
4445114986,09/05/16,01:00:00 a. m.,2,0.033333
4445114986,09/05/16,02:00:00 a. m.,1,0.016667
4445114986,09/05/16,03:00:00 a. m.,1,0.016667
4445114986,09/05/16,04:00:00 a. m.,0,0
4445114986,09/05/16,05:00:00 a. m.,0,0
4445114986,09/05/16,06:00:00 a. m.,3,0.05
4445114986,09/05/16,07:00:00 a. m.,2,0.033333
4445114986,09/05/16,08:00:00 a. m.,0,0
4445114986,09/05/16,09:00:00 a. m.,3,0.05
4445114986,09/05/16,10:00:00 a. m.,15,0.25
4445114986,09/05/16,11:00:00 a. m.,31,0.516667
4445114986,09/05/16,12:00:00 p. m.,7,0.116667
4445114986,09/05/16,01:00:00 a. m.,23,0.383333
4445114986,09/05/16,02:00:00 a. m.,16,0.266667
4445114986,09/05/16,03:00:00 a. m.,11,0.183333
4445114986,09/05/16,04:00:00 a. m.,13,0.216667
4445114986,09/05/16,05:00:00 a. m.,11,0.183333
4445114986,09/05/16,06:00:00 a. m.,12,0.2
4445114986,09/05/16,07:00:00 a. m.,26,0.433333
4445114986,09/05/16,08:00:00 a. m.,33,0.55
4445114986,09/05/16,09:00:00 a. m.,19,0.316667
4445114986,09/05/16,10:00:00 a. m.,16,0.266667
4445114986,09/05/16,11:00:00 a. m.,20,0.333333
4445114986,10/05/16,12:00:00 p. m.,8,0.133333
4445114986,10/05/16,01:00:00 a. m.,5,0.083333
4445114986,10/05/16,02:00:00 a. m.,2,0.033333
4445114986,10/05/16,03:00:00 a. m.,0,0
4445114986,10/05/16,04:00:00 a. m.,0,0
4445114986,10/05/16,05:00:00 a. m.,3,0.05
4445114986,10/05/16,06:00:00 a. m.,0,0
4445114986,10/05/16,07:00:00 a. m.,1,0.016667
4445114986,10/05/16,08:00:00 a. m.,4,0.066667
4445114986,10/05/16,09:00:00 a. m.,1,0.016667
4445114986,10/05/16,10:00:00 a. m.,5,0.083333
4445114986,10/05/16,11:00:00 a. m.,10,0.166667
4445114986,10/05/16,12:00:00 p. m.,14,0.233333
4445114986,10/05/16,01:00:00 a. m.,25,0.416667
4445114986,10/05/16,02:00:00 a. m.,16,0.266667
4445114986,10/05/16,03:00:00 a. m.,13,0.216667
4445114986,10/05/16,04:00:00 a. m.,15,0.25
4445114986,10/05/16,05:00:00 a. m.,16,0.266667
4445114986,10/05/16,06:00:00 a. m.,24,0.4
4445114986,10/05/16,07:00:00 a. m.,21,0.35
4445114986,10/05/16,08:00:00 a. m.,9,0.15
4445114986,10/05/16,09:00:00 a. m.,9,0.15
4445114986,10/05/16,10:00:00 a. m.,18,0.3
4445114986,10/05/16,11:00:00 a. m.,12,0.2
4445114986,11/05/16,12:00:00 p. m.,2,0.033333
4445114986,11/05/16,01:00:00 a. m.,6,0.1
4445114986,11/05/16,02:00:00 a. m.,0,0
4445114986,11/05/16,03:00:00 a. m.,0,0
4445114986,11/05/16,04:00:00 a. m.,2,0.033333
4445114986,11/05/16,05:00:00 a. m.,1,0.016667
4445114986,11/05/16,06:00:00 a. m.,0,0
4445114986,11/05/16,07:00:00 a. m.,0,0
4445114986,11/05/16,08:00:00 a. m.,0,0
4445114986,11/05/16,09:00:00 a. m.,0,0
4445114986,11/05/16,10:00:00 a. m.,17,0.283333
4445114986,11/05/16,11:00:00 a. m.,0,0
4445114986,11/05/16,12:00:00 p. m.,11,0.183333
4445114986,11/05/16,01:00:00 a. m.,137,2.283333
4445114986,11/05/16,02:00:00 a. m.,33,0.55
4445114986,11/05/16,03:00:00 a. m.,6,0.1
4445114986,11/05/16,04:00:00 a. m.,27,0.45
4445114986,11/05/16,05:00:00 a. m.,17,0.283333
4445114986,11/05/16,06:00:00 a. m.,16,0.266667
4445114986,11/05/16,07:00:00 a. m.,23,0.383333
4445114986,11/05/16,08:00:00 a. m.,24,0.4
4445114986,11/05/16,09:00:00 a. m.,16,0.266667
4445114986,11/05/16,10:00:00 a. m.,11,0.183333
4445114986,11/05/16,11:00:00 a. m.,29,0.483333
4445114986,12/05/16,12:00:00 p. m.,0,0
4445114986,12/05/16,01:00:00 a. m.,1,0.016667
4445114986,12/05/16,02:00:00 a. m.,0,0
4445114986,12/05/16,03:00:00 a. m.,1,0.016667
4445114986,12/05/16,04:00:00 a. m.,3,0.05
4445114986,12/05/16,05:00:00 a. m.,0,0
4445114986,12/05/16,06:00:00 a. m.,0,0
4445114986,12/05/16,07:00:00 a. m.,1,0.016667
4445114986,12/05/16,08:00:00 a. m.,0,0
4445114986,12/05/16,09:00:00 a. m.,0,0
4445114986,12/05/16,10:00:00 a. m.,11,0.183333
4445114986,12/05/16,11:00:00 a. m.,11,0.183333
4445114986,12/05/16,12:00:00 p. m.,7,0.116667
4445114986,12/05/16,01:00:00 a. m.,6,0.1
4445114986,12/05/16,02:00:00 a. m.,10,0.166667
4558609924,12/04/16,12:00:00 p. m.,0,0
4558609924,12/04/16,01:00:00 a. m.,0,0
4558609924,12/04/16,02:00:00 a. m.,0,0
4558609924,12/04/16,03:00:00 a. m.,0,0
4558609924,12/04/16,04:00:00 a. m.,0,0
4558609924,12/04/16,05:00:00 a. m.,0,0
4558609924,12/04/16,06:00:00 a. m.,7,0.116667
4558609924,12/04/16,07:00:00 a. m.,11,0.183333
4558609924,12/04/16,08:00:00 a. m.,12,0.2
4558609924,12/04/16,09:00:00 a. m.,31,0.516667
4558609924,12/04/16,10:00:00 a. m.,33,0.55
4558609924,12/04/16,11:00:00 a. m.,25,0.416667
4558609924,12/04/16,12:00:00 p. m.,14,0.233333
4558609924,12/04/16,01:00:00 a. m.,20,0.333333
4558609924,12/04/16,02:00:00 a. m.,30,0.5
4558609924,12/04/16,03:00:00 a. m.,1,0.016667
4558609924,12/04/16,04:00:00 a. m.,36,0.6
4558609924,12/04/16,05:00:00 a. m.,23,0.383333
4558609924,12/04/16,06:00:00 a. m.,28,0.466667
4558609924,12/04/16,07:00:00 a. m.,12,0.2
4558609924,12/04/16,08:00:00 a. m.,12,0.2
4558609924,12/04/16,09:00:00 a. m.,10,0.166667
4558609924,12/04/16,10:00:00 a. m.,13,0.216667
4558609924,12/04/16,11:00:00 a. m.,0,0
4558609924,13/04/16,12:00:00 p. m.,0,0
4558609924,13/04/16,01:00:00 a. m.,0,0
4558609924,13/04/16,02:00:00 a. m.,0,0
4558609924,13/04/16,03:00:00 a. m.,0,0
4558609924,13/04/16,04:00:00 a. m.,0,0
4558609924,13/04/16,05:00:00 a. m.,0,0
4558609924,13/04/16,06:00:00 a. m.,0,0
4558609924,13/04/16,07:00:00 a. m.,0,0
4558609924,13/04/16,08:00:00 a. m.,0,0
4558609924,13/04/16,09:00:00 a. m.,0,0
4558609924,13/04/16,10:00:00 a. m.,0,0
4558609924,13/04/16,11:00:00 a. m.,9,0.15
4558609924,13/04/16,12:00:00 p. m.,34,0.566667
4558609924,13/04/16,01:00:00 a. m.,19,0.316667
4558609924,13/04/16,02:00:00 a. m.,19,0.316667
4558609924,13/04/16,03:00:00 a. m.,10,0.166667
4558609924,13/04/16,04:00:00 a. m.,65,1.083333
4558609924,13/04/16,05:00:00 a. m.,39,0.65
4558609924,13/04/16,06:00:00 a. m.,3,0.05
4558609924,13/04/16,07:00:00 a. m.,0,0
4558609924,13/04/16,08:00:00 a. m.,0,0
4558609924,13/04/16,09:00:00 a. m.,0,0
4558609924,13/04/16,10:00:00 a. m.,0,0
4558609924,13/04/16,11:00:00 a. m.,0,0
4558609924,14/04/16,12:00:00 p. m.,0,0
4558609924,14/04/16,01:00:00 a. m.,0,0
4558609924,14/04/16,02:00:00 a. m.,0,0
4558609924,14/04/16,03:00:00 a. m.,0,0
4558609924,14/04/16,04:00:00 a. m.,0,0
4558609924,14/04/16,05:00:00 a. m.,0,0
4558609924,14/04/16,06:00:00 a. m.,0,0
4558609924,14/04/16,07:00:00 a. m.,0,0
4558609924,14/04/16,08:00:00 a. m.,0,0
4558609924,14/04/16,09:00:00 a. m.,24,0.4
4558609924,14/04/16,10:00:00 a. m.,11,0.183333
4558609924,14/04/16,11:00:00 a. m.,12,0.2
4558609924,14/04/16,12:00:00 p. m.,26,0.433333
4558609924,14/04/16,01:00:00 a. m.,28,0.466667
4558609924,14/04/16,02:00:00 a. m.,36,0.6
4558609924,14/04/16,03:00:00 a. m.,6,0.1
4558609924,14/04/16,04:00:00 a. m.,29,0.483333
4558609924,14/04/16,05:00:00 a. m.,32,0.533333
4558609924,14/04/16,06:00:00 a. m.,11,0.183333
4558609924,14/04/16,07:00:00 a. m.,23,0.383333
4558609924,14/04/16,08:00:00 a. m.,30,0.5
4558609924,14/04/16,09:00:00 a. m.,8,0.133333
4558609924,14/04/16,10:00:00 a. m.,3,0.05
4558609924,14/04/16,11:00:00 a. m.,0,0
4558609924,15/04/16,12:00:00 p. m.,0,0
4558609924,15/04/16,01:00:00 a. m.,0,0
4558609924,15/04/16,02:00:00 a. m.,0,0
4558609924,15/04/16,03:00:00 a. m.,0,0
4558609924,15/04/16,04:00:00 a. m.,0,0
4558609924,15/04/16,05:00:00 a. m.,0,0
4558609924,15/04/16,06:00:00 a. m.,0,0
4558609924,15/04/16,07:00:00 a. m.,0,0
4558609924,15/04/16,08:00:00 a. m.,7,0.116667
4558609924,15/04/16,09:00:00 a. m.,21,0.35
4558609924,15/04/16,10:00:00 a. m.,20,0.333333
4558609924,15/04/16,11:00:00 a. m.,25,0.416667
4558609924,15/04/16,12:00:00 p. m.,22,0.366667
4558609924,15/04/16,01:00:00 a. m.,78,1.3
4558609924,15/04/16,02:00:00 a. m.,56,0.933333
4558609924,15/04/16,03:00:00 a. m.,17,0.283333
4558609924,15/04/16,04:00:00 a. m.,23,0.383333
4558609924,15/04/16,05:00:00 a. m.,31,0.516667
4558609924,15/04/16,06:00:00 a. m.,11,0.183333
4558609924,15/04/16,07:00:00 a. m.,33,0.55
4558609924,15/04/16,08:00:00 a. m.,14,0.233333
4558609924,15/04/16,09:00:00 a. m.,1,0.016667
4558609924,15/04/16,10:00:00 a. m.,10,0.166667
4558609924,15/04/16,11:00:00 a. m.,4,0.066667
4558609924,04/2016/2016,12:00:00 p. m.,6,0.1
4558609924,04/2016/2016,01:00:00 a. m.,0,0
4558609924,04/2016/2016,02:00:00 a. m.,1,0.016667
4558609924,04/2016/2016,03:00:00 a. m.,0,0
4558609924,04/2016/2016,04:00:00 a. m.,0,0
4558609924,04/2016/2016,05:00:00 a. m.,0,0
4558609924,04/2016/2016,06:00:00 a. m.,0,0
4558609924,04/2016/2016,07:00:00 a. m.,0,0
4558609924,04/2016/2016,08:00:00 a. m.,0,0
4558609924,04/2016/2016,09:00:00 a. m.,15,0.25
4558609924,04/2016/2016,10:00:00 a. m.,31,0.516667
4558609924,04/2016/2016,11:00:00 a. m.,10,0.166667
4558609924,04/2016/2016,12:00:00 p. m.,32,0.533333
4558609924,04/2016/2016,01:00:00 a. m.,30,0.5
4558609924,04/2016/2016,02:00:00 a. m.,46,0.766667
4558609924,04/2016/2016,03:00:00 a. m.,31,0.516667
4558609924,04/2016/2016,04:00:00 a. m.,26,0.433333
4558609924,04/2016/2016,05:00:00 a. m.,16,0.266667
4558609924,04/2016/2016,06:00:00 a. m.,25,0.416667
4558609924,04/2016/2016,07:00:00 a. m.,60,1
4558609924,04/2016/2016,08:00:00 a. m.,15,0.25
4558609924,04/2016/2016,09:00:00 a. m.,2,0.033333
4558609924,04/2016/2016,10:00:00 a. m.,3,0.05
4558609924,04/2016/2016,11:00:00 a. m.,7,0.116667
4558609924,17/04/16,12:00:00 p. m.,2,0.033333
4558609924,17/04/16,01:00:00 a. m.,0,0
4558609924,17/04/16,02:00:00 a. m.,0,0
4558609924,17/04/16,03:00:00 a. m.,0,0
4558609924,17/04/16,04:00:00 a. m.,0,0
4558609924,17/04/16,05:00:00 a. m.,0,0
4558609924,17/04/16,06:00:00 a. m.,0,0
4558609924,17/04/16,07:00:00 a. m.,0,0
4558609924,17/04/16,08:00:00 a. m.,0,0
4558609924,17/04/16,09:00:00 a. m.,25,0.416667
4558609924,17/04/16,10:00:00 a. m.,31,0.516667
4558609924,17/04/16,11:00:00 a. m.,61,1.016667
4558609924,17/04/16,12:00:00 p. m.,68,1.133333
4558609924,17/04/16,01:00:00 a. m.,16,0.266667
4558609924,17/04/16,02:00:00 a. m.,24,0.4
4558609924,17/04/16,03:00:00 a. m.,14,0.233333
4558609924,17/04/16,04:00:00 a. m.,17,0.283333
4558609924,17/04/16,05:00:00 a. m.,37,0.616667
4558609924,17/04/16,06:00:00 a. m.,4,0.066667
4558609924,17/04/16,07:00:00 a. m.,21,0.35
4558609924,17/04/16,08:00:00 a. m.,15,0.25
4558609924,17/04/16,09:00:00 a. m.,15,0.25
4558609924,17/04/16,10:00:00 a. m.,12,0.2
4558609924,17/04/16,11:00:00 a. m.,1,0.016667
4558609924,18/04/16,12:00:00 p. m.,0,0
4558609924,18/04/16,01:00:00 a. m.,0,0
4558609924,18/04/16,02:00:00 a. m.,0,0
4558609924,18/04/16,03:00:00 a. m.,0,0
4558609924,18/04/16,04:00:00 a. m.,0,0
4558609924,18/04/16,05:00:00 a. m.,0,0
4558609924,18/04/16,06:00:00 a. m.,0,0
4558609924,18/04/16,07:00:00 a. m.,8,0.133333
4558609924,18/04/16,08:00:00 a. m.,26,0.433333
4558609924,18/04/16,09:00:00 a. m.,17,0.283333
4558609924,18/04/16,10:00:00 a. m.,14,0.233333
4558609924,18/04/16,11:00:00 a. m.,45,0.75
4558609924,18/04/16,12:00:00 p. m.,21,0.35
4558609924,18/04/16,01:00:00 a. m.,32,0.533333
4558609924,18/04/16,02:00:00 a. m.,17,0.283333
4558609924,18/04/16,03:00:00 a. m.,22,0.366667
4558609924,18/04/16,04:00:00 a. m.,92,1.533333
4558609924,18/04/16,05:00:00 a. m.,27,0.45
4558609924,18/04/16,06:00:00 a. m.,25,0.416667
4558609924,18/04/16,07:00:00 a. m.,30,0.5
4558609924,18/04/16,08:00:00 a. m.,19,0.316667
4558609924,18/04/16,09:00:00 a. m.,6,0.1
4558609924,18/04/16,10:00:00 a. m.,2,0.033333
4558609924,18/04/16,11:00:00 a. m.,0,0
4558609924,19/04/16,12:00:00 p. m.,0,0
4558609924,19/04/16,01:00:00 a. m.,0,0
4558609924,19/04/16,02:00:00 a. m.,0,0
4558609924,19/04/16,03:00:00 a. m.,0,0
4558609924,19/04/16,04:00:00 a. m.,0,0
4558609924,19/04/16,05:00:00 a. m.,0,0
4558609924,19/04/16,06:00:00 a. m.,0,0
4558609924,19/04/16,07:00:00 a. m.,0,0
4558609924,19/04/16,08:00:00 a. m.,0,0
4558609924,19/04/16,09:00:00 a. m.,0,0
4558609924,19/04/16,10:00:00 a. m.,0,0
4558609924,19/04/16,11:00:00 a. m.,0,0
4558609924,19/04/16,12:00:00 p. m.,1,0.016667
4558609924,19/04/16,01:00:00 a. m.,32,0.533333
4558609924,19/04/16,02:00:00 a. m.,27,0.45
4558609924,19/04/16,03:00:00 a. m.,12,0.2
4558609924,19/04/16,04:00:00 a. m.,17,0.283333
4558609924,19/04/16,05:00:00 a. m.,46,0.766667
4558609924,19/04/16,06:00:00 a. m.,33,0.55
4558609924,19/04/16,07:00:00 a. m.,37,0.616667
4558609924,19/04/16,08:00:00 a. m.,23,0.383333
4558609924,19/04/16,09:00:00 a. m.,10,0.166667
4558609924,19/04/16,10:00:00 a. m.,28,0.466667
4558609924,19/04/16,11:00:00 a. m.,3,0.05
4558609924,20/04/16,12:00:00 p. m.,3,0.05
4558609924,20/04/16,01:00:00 a. m.,0,0
4558609924,20/04/16,02:00:00 a. m.,0,0
4558609924,20/04/16,03:00:00 a. m.,0,0
4558609924,20/04/16,04:00:00 a. m.,0,0
4558609924,20/04/16,05:00:00 a. m.,0,0
4558609924,20/04/16,06:00:00 a. m.,0,0
4558609924,20/04/16,07:00:00 a. m.,0,0
4558609924,20/04/16,08:00:00 a. m.,0,0
4558609924,20/04/16,09:00:00 a. m.,0,0
4558609924,20/04/16,10:00:00 a. m.,6,0.1
4558609924,20/04/16,11:00:00 a. m.,24,0.4
4558609924,20/04/16,12:00:00 p. m.,14,0.233333
4558609924,20/04/16,01:00:00 a. m.,17,0.283333
4558609924,20/04/16,02:00:00 a. m.,17,0.283333
4558609924,20/04/16,03:00:00 a. m.,12,0.2
4558609924,20/04/16,04:00:00 a. m.,5,0.083333
4558609924,20/04/16,05:00:00 a. m.,24,0.4
4558609924,20/04/16,06:00:00 a. m.,33,0.55
4558609924,20/04/16,07:00:00 a. m.,18,0.3
4558609924,20/04/16,08:00:00 a. m.,22,0.366667
4558609924,20/04/16,09:00:00 a. m.,9,0.15
4558609924,20/04/16,10:00:00 a. m.,11,0.183333
4558609924,20/04/16,11:00:00 a. m.,7,0.116667
4558609924,21/04/16,12:00:00 p. m.,3,0.05
4558609924,21/04/16,01:00:00 a. m.,0,0
4558609924,21/04/16,02:00:00 a. m.,1,0.016667
4558609924,21/04/16,03:00:00 a. m.,0,0
4558609924,21/04/16,04:00:00 a. m.,0,0
4558609924,21/04/16,05:00:00 a. m.,0,0
4558609924,21/04/16,06:00:00 a. m.,0,0
4558609924,21/04/16,07:00:00 a. m.,13,0.216667
4558609924,21/04/16,08:00:00 a. m.,38,0.633333
4558609924,21/04/16,09:00:00 a. m.,47,0.783333
4558609924,21/04/16,10:00:00 a. m.,49,0.816667
4558609924,21/04/16,11:00:00 a. m.,49,0.816667
4558609924,21/04/16,12:00:00 p. m.,40,0.666667
4558609924,21/04/16,01:00:00 a. m.,23,0.383333
4558609924,21/04/16,02:00:00 a. m.,21,0.35
4558609924,21/04/16,03:00:00 a. m.,13,0.216667
4558609924,21/04/16,04:00:00 a. m.,29,0.483333
4558609924,21/04/16,05:00:00 a. m.,39,0.65
4558609924,21/04/16,06:00:00 a. m.,49,0.816667
4558609924,21/04/16,07:00:00 a. m.,19,0.316667
4558609924,21/04/16,08:00:00 a. m.,15,0.25
4558609924,21/04/16,09:00:00 a. m.,19,0.316667
4558609924,21/04/16,10:00:00 a. m.,16,0.266667
4558609924,21/04/16,11:00:00 a. m.,9,0.15
4558609924,22/04/16,12:00:00 p. m.,2,0.033333
4558609924,22/04/16,01:00:00 a. m.,4,0.066667
4558609924,22/04/16,02:00:00 a. m.,0,0
4558609924,22/04/16,03:00:00 a. m.,0,0
4558609924,22/04/16,04:00:00 a. m.,0,0
4558609924,22/04/16,05:00:00 a. m.,0,0
4558609924,22/04/16,06:00:00 a. m.,0,0
4558609924,22/04/16,07:00:00 a. m.,0,0
4558609924,22/04/16,08:00:00 a. m.,0,0
4558609924,22/04/16,09:00:00 a. m.,18,0.3
4558609924,22/04/16,10:00:00 a. m.,30,0.5
4558609924,22/04/16,11:00:00 a. m.,17,0.283333
4558609924,22/04/16,12:00:00 p. m.,7,0.116667
4558609924,22/04/16,01:00:00 a. m.,15,0.25
4558609924,22/04/16,02:00:00 a. m.,22,0.366667
4558609924,22/04/16,03:00:00 a. m.,34,0.566667
4558609924,22/04/16,04:00:00 a. m.,24,0.4
4558609924,22/04/16,05:00:00 a. m.,18,0.3
4558609924,22/04/16,06:00:00 a. m.,123,2.05
4558609924,22/04/16,07:00:00 a. m.,7,0.116667
4558609924,22/04/16,08:00:00 a. m.,24,0.4
4558609924,22/04/16,09:00:00 a. m.,10,0.166667
4558609924,22/04/16,10:00:00 a. m.,26,0.433333
4558609924,22/04/16,11:00:00 a. m.,2,0.033333
4558609924,23/04/16,12:00:00 p. m.,29,0.483333
4558609924,23/04/16,01:00:00 a. m.,5,0.083333
4558609924,23/04/16,02:00:00 a. m.,0,0
4558609924,23/04/16,03:00:00 a. m.,0,0
4558609924,23/04/16,04:00:00 a. m.,0,0
4558609924,23/04/16,05:00:00 a. m.,0,0
4558609924,23/04/16,06:00:00 a. m.,0,0
4558609924,23/04/16,07:00:00 a. m.,0,0
4558609924,23/04/16,08:00:00 a. m.,0,0
4558609924,23/04/16,09:00:00 a. m.,22,0.366667
4558609924,23/04/16,10:00:00 a. m.,18,0.3
4558609924,23/04/16,11:00:00 a. m.,12,0.2
4558609924,23/04/16,12:00:00 p. m.,11,0.183333
4558609924,23/04/16,01:00:00 a. m.,22,0.366667
4558609924,23/04/16,02:00:00 a. m.,46,0.766667
4558609924,23/04/16,03:00:00 a. m.,28,0.466667
4558609924,23/04/16,04:00:00 a. m.,25,0.416667
4558609924,23/04/16,05:00:00 a. m.,20,0.333333
4558609924,23/04/16,06:00:00 a. m.,32,0.533333
4558609924,23/04/16,07:00:00 a. m.,26,0.433333
4558609924,23/04/16,08:00:00 a. m.,12,0.2
4558609924,23/04/16,09:00:00 a. m.,16,0.266667
4558609924,23/04/16,10:00:00 a. m.,1,0.016667
4558609924,23/04/16,11:00:00 a. m.,8,0.133333
4558609924,24/04/16,12:00:00 p. m.,0,0
4558609924,24/04/16,01:00:00 a. m.,0,0
4558609924,24/04/16,02:00:00 a. m.,0,0
4558609924,24/04/16,03:00:00 a. m.,0,0
4558609924,24/04/16,04:00:00 a. m.,0,0
4558609924,24/04/16,05:00:00 a. m.,0,0
4558609924,24/04/16,06:00:00 a. m.,0,0
4558609924,24/04/16,07:00:00 a. m.,0,0
4558609924,24/04/16,08:00:00 a. m.,29,0.483333
4558609924,24/04/16,09:00:00 a. m.,24,0.4
4558609924,24/04/16,10:00:00 a. m.,42,0.7
4558609924,24/04/16,11:00:00 a. m.,25,0.416667
4558609924,24/04/16,12:00:00 p. m.,42,0.7
4558609924,24/04/16,01:00:00 a. m.,17,0.283333
4558609924,24/04/16,02:00:00 a. m.,23,0.383333
4558609924,24/04/16,03:00:00 a. m.,40,0.666667
4558609924,24/04/16,04:00:00 a. m.,22,0.366667
4558609924,24/04/16,05:00:00 a. m.,32,0.533333
4558609924,24/04/16,06:00:00 a. m.,15,0.25
4558609924,24/04/16,07:00:00 a. m.,18,0.3
4558609924,24/04/16,08:00:00 a. m.,12,0.2
4558609924,24/04/16,09:00:00 a. m.,15,0.25
4558609924,24/04/16,10:00:00 a. m.,17,0.283333
4558609924,24/04/16,11:00:00 a. m.,22,0.366667
4558609924,25/04/16,12:00:00 p. m.,5,0.083333
4558609924,25/04/16,01:00:00 a. m.,2,0.033333
4558609924,25/04/16,02:00:00 a. m.,0,0
4558609924,25/04/16,03:00:00 a. m.,0,0
4558609924,25/04/16,04:00:00 a. m.,0,0
4558609924,25/04/16,05:00:00 a. m.,0,0
4558609924,25/04/16,06:00:00 a. m.,0,0
4558609924,25/04/16,07:00:00 a. m.,0,0
4558609924,25/04/16,08:00:00 a. m.,0,0
4558609924,25/04/16,09:00:00 a. m.,20,0.333333
4558609924,25/04/16,10:00:00 a. m.,31,0.516667
4558609924,25/04/16,11:00:00 a. m.,18,0.3
4558609924,25/04/16,12:00:00 p. m.,16,0.266667
4558609924,25/04/16,01:00:00 a. m.,32,0.533333
4558609924,25/04/16,02:00:00 a. m.,35,0.583333
4558609924,25/04/16,03:00:00 a. m.,28,0.466667
4558609924,25/04/16,04:00:00 a. m.,85,1.416667
4558609924,25/04/16,05:00:00 a. m.,31,0.516667
4558609924,25/04/16,06:00:00 a. m.,28,0.466667
4558609924,25/04/16,07:00:00 a. m.,27,0.45
4558609924,25/04/16,08:00:00 a. m.,17,0.283333
4558609924,25/04/16,09:00:00 a. m.,28,0.466667
4558609924,25/04/16,10:00:00 a. m.,11,0.183333
4558609924,25/04/16,11:00:00 a. m.,0,0
4558609924,26/04/16,12:00:00 p. m.,0,0
4558609924,26/04/16,01:00:00 a. m.,0,0
4558609924,26/04/16,02:00:00 a. m.,0,0
4558609924,26/04/16,03:00:00 a. m.,0,0
4558609924,26/04/16,04:00:00 a. m.,0,0
4558609924,26/04/16,05:00:00 a. m.,0,0
4558609924,26/04/16,06:00:00 a. m.,0,0
4558609924,26/04/16,07:00:00 a. m.,0,0
4558609924,26/04/16,08:00:00 a. m.,9,0.15
4558609924,26/04/16,09:00:00 a. m.,27,0.45
4558609924,26/04/16,10:00:00 a. m.,20,0.333333
4558609924,26/04/16,11:00:00 a. m.,30,0.5
4558609924,26/04/16,12:00:00 p. m.,22,0.366667
4558609924,26/04/16,01:00:00 a. m.,16,0.266667
4558609924,26/04/16,02:00:00 a. m.,10,0.166667
4558609924,26/04/16,03:00:00 a. m.,69,1.15
